129,maestro mantencion,000
130,supervisor operador tecni,000
131,cortador perforador,000
132,tec conductor,832
133,conductor despachador,833
134,maestro estuctural,000
135,carpintero de moldaje,000
136,operador de maquinaria ag,834
137,conductor jornal,833
138,operador y mantencion,000
139,ayudante de mecanico,723
140,crew,835
141,piloto,000
142,rondin,833
143,oeprador,000
144,maestro instalador,000
145,repartidor lector enel,000
146,operario aserradero,817
147,conductor cuartelero,832
148,chofer de camiones,833
149,operario de maquina,000
150,operador de briquetas,818
151,maestro calderero,721
152,area mantencion,000
153,operador de bodega,933
154,mecanico de mantenimiento,723
155,operador camion mixer,833
156,delivery,832
157,operador de evaporacion,813
158,conductor y maestro,832
159,maestro ductero,721
160,ayudante rectificador,722
161,maquinista hornero,000
162,lider de maquina,000
163,operario cosechero,921
164,conductor de camion 3 cua,833
165,inyectorista,813
166,pickin,933
167,courrier,832
168,mecanico de maquinarias,723
169,maestro armador,721
170,conductor profesional,833
171,operador maquinas,818
172,operador industrial,000
173,transporte,933
174,transportista jefe grupo,000
175,soldador y jornal,721
176,encargado de maestranza,000
177,conductor y operador,832
178,instalador de ventanas,722
179,ayudante de instalacion,000
180,operador movil,834
181,calderero armador,721
182,volante,000
183,piloto oficial guardiero,000
184,operardor maquinaria,834
185,operador de transportador,933
186,preparador automotriz,723
187,gasificador,818
188,operador suministro electrico,000
189,operador de sorter central,000
190,perforista,811
191,operador bomba,834
192,operador de central seg,000
193,auxiliar de camion,932
194,chofer mecanico,723
195,conductor forestal,834
196,chofer y mantencion,832
197,operador de moldurera,814
198,conductor ayudant de bode,933
199,movilizador y chofer,832
200,faenador,932
201,operador excavadora,834
202,operador grua barco,835
203,operador camion,833
204,operador de faena,000
205,chofer capataz,832
206,operador de planta,000
207,ito mecanico,723
208,cortador carnicero,000
209,transportista,933
210,armador mancheras,000
211,conductor de furgon,832
212,operador de pulpa,817
213,operador de sondaje,811
214,matarife,000
215,operador 3,000
216,operador de camion,833
217,tripulante general,000
218,soleria planta de zapatos,814
219,operador de equipo,834
220,chofer descargador,832
221,operador camion pluma,834
222,operador de cepilladora,722
223,soldador d,721
224,gruero,834
225,mecanico montajista,723
226,repartidor motorizado,832
227,mecanico operador maquina,723
228,patron de nave menor,835
229,tripulante de cubierta,835
230,operario carga y transpor,933
231,grueso,000
232,jefe de instalaciones,000
233,operario de logistica,933
234,chofer de camion,833
235,operario de faena,931
236,mecanico revisor,723
237,maestro operador,000
238,chofer pioneta,832
239,conductor camion,833
240,operador chipiadora,834
241,operador y conductor,000
242,conductor camion cisterna,833
243,operario movilizador carg,933
244,op de maquina,000
245,arriador,921
246,descargador,933
247,liniero,721
248,manipulacion de carga,933
249,chofer de bus,833
250,operario de camion pesado,833
251,asistente de descarga,933
252,bodeguero peoneta,933
253,chofer mantencion,000
254,camionero,833
255,conductor carro bomba,833
256,manejo de maquinaria,834
257,junior motorizado,832
258,operario maquinaria pesad,834
259,carguero,933
260,despalmador,000
261,operador de sierra huinch,834
262,opperario de maquinaria,834
263,supervisor mecanico,000
264,operador de camaras,000
265,auxiliar conductor,832
266,electrico y montaje,000
267,conductor rampla,833
268,operador de mantnecion,000
269,operador de grua horquill,834
270,auxiliar de camion del as,933
271,jaradero,000
272,operador scoop,834
273,rectificador,722
274,operador remanufactura,000
275,gasfiter maestro mayor,000
276,operador de torre,834
277,operador frontal,834
278,maestro m1 carpintero,722
279,operador tractor,834
280,jornal paletero,000
281,maestro asfalto,931
282,encargado de maquinaria,834
283,encarpador,721
284,asistente de linea,000
285,m1 electrico,000
286,maestro primera montaje,000
287,operador de maquiinaria,834
288,mecanico de servicio,723
289,pintor automotriz,722
290,operaria de faena,931
291,mecanico de primera,723
292,operador de maquina 2,000
293,operador grua pluma,834
294,operador andaniveles,834
295,jeve de taller,000
296,ayudante aserradero,921
297,conductor de faena,832
298,chofer despachador,833
299,operador de cuadrilla,834
300,operario molde,722
301,inspector de patio,000
302,operador grua horquilla,834
303,supervisor de maquinaria,000
304,maestro pulidor,812
305,soldador armados,721
306,encargado maquina,818
307,operador de bomba,000
308,operador parquimetro,000
309,maestro hidraulico,000
310,operador de patio,933
311,galponero,000
312,operador planta,813
313,bodeguero pioneta,933
314,ayudante de hojalatero,721
315,operaror de maquina,000
316,operador mecanico,723
317,operadora de maquina,814
318,ayudante en climatizacion,000
319,ayudante mecanica,723
320,operario maquinista,834
321,chofer auxiliar,832
322,cargador de cerdo,921
323,fucionador,812
324,operador maquina pesada,834
325,mecanico y chofer,832
326,operador mantenedor,000
327,chofer de micro,833
328,manmtenedor mecanico,723
329,ayudante en rutas,933
330,contador de fierro,000
331,peon de carga,933
332,operador maquinaria agric,834
333,conductor y ayudante oper,000
334,mecaniso caldenero,721
335,operador de procesos,000
336,futbolista,000
337,molinero,816
338,operador de hornos,818
339,operario maquina herramie,722
340,operador de linea,000
341,buzo basico,000
342,ayudante de vinificacion,000
343,mecacino,000
344,operador de canteadora,818
345,maestro mayor en armado,000
346,operador de plegadoras,812
347,operativo,000
348,conductor camiones,833
349,agente rampa,933
350,ayudante de pozo,811
351,tripulante de maquina,000
352,lider mecanico,723
353,tabiquero metalico,931
354,chofer y compras,000
355,operario grua,834
356,tornero mecanico,722
357,mecanico especialista,723
358,jalero,000
359,operador bobinador,814
360,sector transito,000
361,mensajeria,832
362,conductor ayudante,833
363,a operador grua,834
364,pickit,000
365,conductor de bus,833
366,operario en grua,834
367,mecanico lider,723
368,chofer de operario,832
369,operador mini cargador,834
370,mozo de enbalaje,932
371,trctorista,834
372,masestro calderero,721
373,encargado de mantencion,000
374,operador multifuncional,000
375,matricero,722
376,maestro hojalatero,721
377,conductor ayudante maest,000
378,calderero,721
379,operador camion tolba,834
380,operador equipo pesado,834
381,operador palnata,000
382,mecanico de taller,723
383,buzo mariscador,921
384,operador de cocedores,816
385,maestro metales,722
386,operador de grua orquilla,834
387,op maquina dimensionador,818
388,chofer repartidor,832
389,operador tractocamion,833
390,conductor de camion tolva,833
391,maestro gasfitero,000
392,atendedor de estacion de,000
393,operador de caseta,000
394,mecanic maquinaria pesada,723
395,operador especilista,000
396,operario de grua,834
397,maestro soldaje,721
398,fileteador,000
399,soldador armador,721
400,operador 1,000
401,opeardor mantenedor,000
402,maestro extructural,000
403,maestro gafiter,000
404,chofer de tractor,834
405,jornal agricola,921
406,operador de cctv,000
407,mecanico armado,723
408,ayudante de talador,921
409,soldador en estructuras m,721
410,operativo de bodega,933
411,operador de terreno,834
412,operador mixer,818
413,operador de camara,000
414,mastro de estructura,721
415,sopldador,721
416,ayudante de armador,933
417,auxiliar de bus,933
418,ayudante de tornelero,722
419,maestro montajes estructu,721
420,yudante mecanico,000
421,operador de maquinaria pe,834
422,asistente de instalacion,933
423,mecanico primera,723
424,patron de lancha,835
425,soldador al punto,721
426,operador de hoxicorte,722
427,conductor trepartidor,832
428,mecanico en mantencion,723
429,operario aquicola,921
430,lijador,812
431,operador mixser,816
432,conductor esach,833
433,ayudante perforo,811
434,lider de rampa,933
435,manipulacion de vehiculos,832
436,op camara de frio,933
437,inspector de ruta,000
438,operador equipo apoyo,000
439,liberador de productos,000
440,mecanico de turno,723
441,ayudante de sondaje,921
442,operador procesador,814
443,tripulante general cubier,835
444,operario de packing,932
445,peineta bodeguero,933
446,ayudante de ruta,933
447,cosechero,921
448,gsfiteria hidraulica,000
449,conductor  peoneta,933
450,jardinero cortador,921
451,operador bodega,933
452,conductor y op de autocar,833
453,auxiliar camion del agua,933
454,operario de mortalidad,000
455,operario grua horquilla,834
456,operador multiple,000
457,junior preparador de vehi,723
458,operario de bader,932
459,macanico mantenedor,723
460,seleccionador,000
461,enc equipos industriales,723
462,armador soldador,721
463,operador de retiro,000
464,asistente bus,833
465,tec maquinaria pesada,834
466,prefilador,000
467,operador de pinomatic,818
468,movilizador de grua,834
469,operador de altura,000
470,conductor integral,833
471,cortador de fierros,722
472,pistero,000
473,soldador industrial,721
474,motorista rider,832
475,movilizador de cilindro,833
476,mecanico armador,723
477,operador gruas puerto,834
478,chofer ayudante de bodega,933
479,repartidor delivery,832
480,operador de mantencion,000
481,oficial de maquina,834
482,auxiliar de chofer,832
483,podadero,921
484,soldador armado,721
485,operario de invernadero,921
486,pelletero,815
487,chapista calderero,721
488,op de bomba de hormigon,834
489,operador nocturno,000
490,trabajador de packing,932
491,conductor de camiones,833
492,repartidor de gas,933
493,operador tres,000
494,repartidor conductor,832
495,maestro tornero,722
496,peineta de camion,833
497,pikiador,931
498,conductor pioneta,833
499,operario tractorero,834
500,ayudante de matricero,722
501,conductor seg ciudadana,832
502,meanico primera,723
503,operario de grua orquilla,834
504,repartidor correspondenci,832
505,cosechador,921
506,mantenimiento mecanico,723
507,ayudante de pintor,932
508,conductor maestro,000
509,operario de picking,933
510,mecanico industrial,723
511,operadsor de aserradero,817
512,operador de montacarga,834
513,operador sala,000
514,operario despacho,933
515,jefe chofer repartidor,832
516,operador apilador electri,834
517,galvanizador,812
518,operario de camara de fri,000
519,ayudante de chofer,933
520,responsable de operacion,000
521,operario camara de frio,933
522,mecanico servicio pesado,723
523,jefe de choferes,000
524,mecanico de maquinaria,723
525,soldador pozo profundo,721
526,tripulante general de c,835
527,conductor encargado de b,833
528,esmerilando,722
529,operador lavador,815
530,chofer y tecnico,000
531,curtidor de cuero,815
532,operdor grua,834
533,mestro hidraulico,000
534,operario de despacho de f,933
535,ranero,000
536,chofer de camioneta escol,832
537,operardor de bodega,933
538,mecanico de derrocarriles,723
539,operador hidrocooler,818
540,conductor de empresa gas,832
541,soldador l1,721
542,montajista armador,721
543,conductor bodeguero,933
544,mecanico de maquinas,723
545,auxilar de embalaje,932
546,ayudante armador,721
547,ayudante chofer,933
548,faenero,933
549,orillador,000
550,maestro de granallla,000
551,operador de dron,000
552,surtidor,933
553,palanquero,933
554,asistente de transportes,933
555,operario logistica,933
556,maestro emplacador,931
557,mnotocierrista,000
558,operario gruas horquilla,834
559,mecanico electrohidraulic,723
560,operario de cerdo,921
561,operadodr maquina,000
562,operario de conveyer,933
563,operador maquinaria fore,834
564,operador segunda,000
565,operador maquina de corte,814
566,ayudante cromado,812
567,conductor furgon,832
568,maquinaria pesada,834
569,operador torneria,722
570,ajustador de moldes,722
571,operador de tractor,834
572,enfilador,818
573,operador perforadora,811
574,operador mantenedor plant,000
575,jornal enfierrador,931
576,operador de maquinaria p,834
577,motorista repartidor,832
578,buceador,000
579,operador de plata,000
580,tripulante de cabina,000
581,supervisor de andariveles,000
582,operador terreno 1,000
583,oficial de marina,000
584,tubero,721
585,mecanico carrozero,723
586,operador notifc reposici,000
587,soldador fijo,721
588,auxiliar de tren y manten,933
589,operador tecnico bodega,933
590,ayudante de reparto,933
591,capitan,000
592,operario de patio,933
593,encargado de maquina,818
594,operario empaque hg,932
595,ayudante de conductor,933
596,camara congelado,933
597,operador de maquinarias,834
598,mantencion edificios,000
599,movilizador de cilindros,933
600,mecanico automotris,723
601,mecanico general,723
602,supervisor buzo,000
603,jornal multifuncional,000
604,termo formato,000
605,operador liena procesos,000
606,manipulador,932
607,condcutor profesional,832
608,carga y descarga camiones,933
609,operador de perforacion,811
610,patron de barcaza,835
611,operador de mescla,000
612,ayudante de pintura,000
613,tornero fresador,722
614,ayudante gruas,834
615,operador trozado,921
616,chofer polifuncional,832
617,operario avicola,921
618,maestro rectificador,722
619,repartidor de boletas,933
620,operario grua orquilla,834
621,mecanico de barredoras,723
622,ayudante en ruta,933
623,chofer pioneta y asistent,832
624,ayudante de mecanica,723
625,mantencon y operador de m,723
626,mecanico senior,723
627,conductor y vendedor,000
628,cargador envasador,932
629,chofer de buses,833
630,conductor internacional,833
631,asistente de camion,933
632,operador de euipo rodante,834
633,encargado de transporte,933
634,operario crew,000
635,operador mantenedor 3,000
636,ayudante de lecheria,921
637,operario agroindustrial,000
638,operador del tractor,834
639,operador auxiliar,000
640,encargado de termopaneles,000
641,operador ayudante,000
642,operario recolector,921
643,operador de paking,000
644,conductor vehiculo emerge,832
645,operador autonomo,000
646,operario viscerado,932
647,conductor y mecanico,723
648,mecanico de estructura,723
649,supervisor y mantenedor,000
650,conductor camion recolect,833
651,conductor supervisor,833
652,operador de horquilla,834
653,operador torre distribic,000
654,operador volante,833
655,manipulador de madera,921
656,operador de tolva,933
657,mecanico hidraulico,723
658,maquinista dos,831
659,conductor copec combustib,832
660,operador de jumbo,811
661,jornal desimbrador,931
662,chofer y pioneta,832
663,motorista de muelle,933
664,tec soldador,721
665,conductor ventas terreno,832
666,movilizador de carga,933
667,op tractor,834
668,asistente de bus,833
669,conductor de vehiculo mun,832
670,maestri operador,000
671,mecanico de andarines,723
672,parking,000
673,cond grua autocargante,834
674,conductor de grua,834
675,movilizador horquillero,834
676,bombeo de bencinera,000
677,encargo de las camaras,000
678,mecanico rigger,723
679,ayud mecanico,723
680,bodega y chofer,933
681,conductor repartidor,832
682,tecnico operador,000
683,operador centro distruibu,933
684,operador cilindrador,812
685,granallador,812
686,encargado de aceite y lub,723
687,mecanico de mantencion,723
688,operardor,000
689,ayudante de garzon,000
690,m1 mecanico,723
691,operario apilador,933
692,operador romana,834
693,ayduante mecanico,723
694,operador grua orquilla,834
695,operador polifuncional,000
696,centro de control,000
697,chofer senior,833
698,operario tractorista,834
699,operador de maquinaria ay,834
700,operador de packing,818
701,ayudante hojalatero,722
702,operador 20 horas,000
703,operador lavado de mallas,814
704,operador de maquina panad,816
705,operador porta contenedor,834
706,moldajero,721
707,mantencion mecanica,723
708,operador de maquinaria fo,834
709,instalador ventana,721
710,lixiviador,811
711,jornadl,000
712,operador portuario,933
713,conductor  operador,834
714,operador excavadora front,834
715,operador wms,933
716,operador de sala de maqui,000
717,op de oxicorte,721
718,mecanico de maquinaria pe,723
719,mecanico junior,723
720,operador cnc,722
721,ayudante de operador sala,000
722,op de planta,000
723,auxiliar torno,722
724,conductor de grua interno,834
725,tripulante de maquinas,000
726,mantenedor planta,723
727,operario planta,000
728,moto sierrista,921
729,ayudante de motosierrista,921
730,operador de camiones,833
731,conductor nochero,832
732,operario de cosecha,921
733,mecanico y mantencion,723
734,operario de guillotina,818
735,mototrista delivery,832
736,bulcanisador,723
737,operador moto electrica,832
738,operario de rampa,933
739,operador en ruta,000
740,maestro tubero,000
741,mantencion semaforos,723
742,operador de instalaciones,000
743,bodeguero chofer,933
744,operador de parking,000
745,operario de desarme,000
746,operador composer,000
747,conductor de camion pesad,833
748,tecnico de pintura y carp,000
749,ayudante instalador parab,000
750,operador bulldozer,834
751,shaper,722
752,mecanico mantenimiento,723
753,chofer operador,833
754,operador maquina agricola,834
755,currier,832
756,peoneta bodeguero,933
757,agente de rampa,933
758,operador tronadura,931
759,encargado de carga,933
760,operador sala de maquina,818
761,operador de granalla,812
762,ayudante vulcanizador,932
763,chofer bodeguero,933
764,chofer vendedor,832
765,courier repartidor,832
766,tracto camion,833
767,junior cargador,932
768,operador moldurera,000
769,moto cierrista,000
770,operario de grua y pickin,834
771,conductor de camion mixer,833
772,operador de calderas,818
773,pioneta y bodeguero,933
774,ayudante de segunda solda,721
775,canaleros,000
776,conductor y ayudante,000
777,cortador de cuero,815
778,despuntador,000
779,operador de maquina dos,814
780,operador de envasado oht,818
781,maquinista multifunsion,000
782,mantenedor mecanico,723
783,operdor de maquinaria,834
784,operador vertical,000
785,mecanico c,723
786,chofer carga y descarga,933
787,encargado de caldera,818
788,tripulante nave menor,835
789,repartidor pioneta,832
790,consuctor camion,833
791,preparador de aditivos,813
792,lector medidores electric,000
793,chofer y bodega,933
794,operador rodillo,834
795,soldador especialista,721
796,operador jumbo,811
797,op de estrobos,000
798,operario peoneta,933
799,operador avanzado,000
800,operario rampa,933
801,chofer ayudante,833
802,coductor de bus,833
803,choferbodeguero,833
804,condiuctor,832
805,auxiliar de grua,834
806,embarque producto,933
807,motorista nave menor,000
808,supervisor camiones,833
809,operador de chancado,811
810,operador conductor,833
811,conductor de grua interna,834
812,operativo met,000
813,conductor motorista,832
814,operario de camara,000
815,bodeguero y peoneta,933
816,tripulante buso,000
817,operador de retroexcavado,834
818,opterreno caldera 6,000
819,cuadrador,000
820,marinero,835
821,operador planta tt,000
822,encargado sala maquina,818
823,armador estructural,721
824,ayudante de carpero,931
825,operador sala de maquinas,818
826,op planta,000
827,encargado de instalacion,000
828,operador de sierra multip,000
829,operador litzy vision,000
830,mecanica en mantencion,723
831,mnecanico mantenedor,723
832,auxiliar de caldera,818
833,mecanico b,723
834,conductor portuario,933
835,conducto de camiones,833
836,reflote de boiyas,000
837,maestro de fierro,721
838,portuario,933
839,trincador,835
840,administrtivo chofer,832
841,cargador fardos,932
842,bodequego,933
843,asistente de carga,933
844,operador etiquetado,818
845,maquina,000
846,movilizador de camiones,833
847,operativo y gruero,834
848,op grua horquilla,834
849,conductor y op tec,000
850,operador de robot,000
851,soldador ayudante,721
852,operario de sierra,817
853,movilizador portuario,933
854,desposte,000
855,operador cargador frontal,834
856,coductor,832
857,operario rebobinador,814
858,despachador movil,000
859,ayudando de soldador,721
860,operadior de maquina,000
861,maestro enfierrado,931
862,administracion chofer,832
863,operador cortable,000
864,encargado de molde,721
865,operador grua puerto,834
866,operador de tractocamion,833
867,mecanico y operador maqui,723
868,operador elaborador,816
869,operario de piking,933
870,chofer maestro carpero,832
871,trasadir,000
872,conductor especializado,832
873,conductor y liniero,833
874,prensador y separador de,000
875,separador  movilizador,931
876,oprador de caldera secado,818
877,operario a piso,932
878,cnductor,832
879,maestro estructura,000
880,operario de instalador,000
881,repartidor alimento,832
882,operador de alcolera,816
883,mantencion de camaras,723
884,operador de dinamometro,000
885,lector y repartidor,000
886,maestro desabolladura,722
887,enc seccion neumaticos,932
888,ayudante termosusion,722
889,temporera,000
890,mantencion camiones,723
891,operador algibe,834
892,descagarga,933
893,manejo de gruas,834
894,operador de servicio,000
895,operador de carga y desca,933
896,capataz electrico,000
897,repartidor en moto,832
898,operario maquinaria,834
899,ayudante de bomba,000
900,futbolista profesional,000
901,conductor batea,833
902,conductor tractorista,834
903,bodeguero conductor,933
904,operario de logisitica,933
905,campamentero,000
906,ayudante conductor,832
907,ayudante de est metalica,000
908,operador integral,000
909,conductor retroescabadora,834
910,encargado de cerdos,921
911,cortador de vidrios,000
912,ayudante de petroleo,000
913,operador de descarga,933
914,iluminador,000
915,operador sadema,000
916,ejecutiva operadora,000
917,vidriero en altura,000
918,transporte material const,933
919,instalador arquitectonico,000
920,conductor de camion grua,834
921,vulcanizador,722
922,operador mixel,000
923,operador de bodega y grua,834
924,maestro aluminero,722
925,operador traspaleta,834
926,maestro de termopaneles,000
927,conductor estafeta,832
928,mecanico de maqpesada,723
929,chofer y ayudante,832
930,operador de proyecccion,818
931,mantenedor operador a,723
932,operador de camion pluma,834
933,conductor de maquinaria,834
934,ayudante de instalador,000
935,jefe de maquinaria,834
936,op calificado vendimia,000
937,operador matricero,721
938,tripulante general de cub,835
939,operador martillo,931
940,operador de maquinaria li,834
941,operador de aguas potable,000
942,auxliar operador,000
943,reponedor de supermercado,932
944,carretillero,834
945,conductor mecanico,723
946,operador terreno via mas,933
947,operador cne,000
948,movilizador y despacho,933
949,operador de afilador,722
950,mantencion y sala de maqu,000
951,driver,832
952,marino mercante,835
953,compresorista,000
954,audante de granel,933
955,mecanico m1,723
956,operador de central hidro,818
957,encargado de acido,813
958,operador pantalla,000
959,operador mantenedor calif,000
960,operario de grua horquill,834
961,solador mecanico,722
962,desrragador,000
963,jornal de patio,000
964,piloto de embarcacion,835
965,peoneta recolector jard,921
966,operador de lavado,815
967,especificador de maderas,921
968,preparador de arena,000
969,chofer  cargador,832
970,primer oficial de maquina,000
971,conductor vendedor,000
972,jefe de turno de pasajero,000
973,soldador y oxicortador,721
974,jefe de playa,000
975,supervisor y chofer,000
976,ayudante soldador y mecan,721
977,maestro mayor est metalic,000
978,operario maestro,000
979,armador de rodillos,722
980,jefe mecanico,723
981,tecnico servicio pesado,000
982,conductor yale,834
983,operador experto,000
984,operador tornos,722
985,condutor de camion,833
986,mecanico de bicicleta,723
987,operador de perforadora,811
988,mecano de mantencion,723
989,tornero convencional,722
990,pulidor en acero,812
991,operador maquina offset,818
992,chofer peoneta,000
993,embalador de paquetes,932
994,chofer y operario,832
995,gasfiter sanitario,000
996,conducto,000
997,repornedor,000
998,mecanico aero nautico,723
999,soldador y m1,721
1000,operador tractocamion por,833
1001,maestro estructura metal,721
1002,operadp yumbo,834
1003,riggers,721
1004,supervisor de rampa,933
1005,marino de cubierta,835
1006,operador de plataforma,000
1007,conductor de patrulla,832
1008,operador excavador,834
1009,primero oficial de maquin,000
1010,operario yale,834
1011,patron de nave,835
1012,ayudante de carga grua,834
1013,operador de motobomba,834
1014,operador de drone,000
1015,chofer y operador de grua,834
1016,operador de maquina agric,834
1017,reparador de pallet,000
1018,movilizador de maquina,834
1019,descarge de carga,933
1020,operador calibrador,722
1021,terminador pulidor,812
1022,operador grua orquidea,834
1023,operador de retroexc,834
1024,conductor ambulancias,832
1025,mantenedor electrico,000
1026,operario fumigador,921
1027,operador grua h y moviliz,834
1028,operador descortezador,817
1029,ayudante de perforo,811
1030,rider,832
1031,operario de bodega e inve,933
1032,maestro electricos,000
1033,encargado de maquinaria y,000
1034,operario soldador,721
1035,transferista,000
1036,operador de sala,000
1037,atendedor de bomba,000
1038,ayudante soldador clase b,721
1039,m1 y operador de dron,000
1040,maestro de moldura d goma,000
1041,mecanico de auto,723
1042,encapador de camiones,933
1043,tripulante panguero,000
1044,tripuolante general de cu,000
1045,asistente de conductor,000
1046,andalero,931
1047,mecanico automotriz,723
1048,condcutor en ruta,833
1049,jefe de maquina y mantenc,833
1050,condcutor  operador,000
1051,ayudante operador de t,000
1052,armador de motos,723
1053,matarife de animales,000
1054,soldador calderero,721
1055,auxiliar camion recolecto,933
1056,operario 2,000
1057,tractor de acarreo,834
1058,mantencion y chofer,832
1059,maestro enfierrador m1,931
1060,operador de yoma,834
1061,ayudante de calderia,721
1062,conductor y bodeguero,933
1063,mecanico lp,723
1064,ayudante carnicero,932
1065,op de maquinaria,834
1066,operador de soldaje,721
1067,operador funcional,000
1068,operario de vinificacion,816
1069,repartidor soprole,832
1070,empleador y chofer,833
1071,operador tratam leche,816
1072,operado de grua,834
1073,pioneta camion recolector,933
1074,auxiliar de camiones,933
1075,ascensor de servicio,000
1076,montacarga,834
1077,peoneta descarga,933
1078,ayudante molinero,816
1079,ayudante agricola,921
1080,operario acuicola,921
1081,operardor de planta,000
1082,operador de neumatico,000
1083,operador de caex,834
1084,maestro empalmador,721
1085,conductor logistica,833
1086,operario encarpe y amarre,000
1087,conductor furgon escolar,833
1088,mecanico andamiero,000
1089,conductor maquinaria pesa,834
1090,mecanico litio,723
1091,operador de apoyo frio,000
1092,ayudanet soldador,721
1093,operario de tractor,834
1094,mantenciones,000
1095,mecanico montajista gruas,000
1096,piloto rov,000
1097,maquinista colapsador,000
1098,operador via,000
1099,opedador,000
1100,operativo mec,000
1101,operador terreno planta t,000
1102,trabajador temporero,921
1103,operario paking,932
1104,pre instalador,000
1105,maestro de instalaciones,000
1106,banderillero,000
1107,operario desarme,932
1108,conductor carga pesada,833
1109,operador ws,000
1110,operador cd,000
1111,tripulante de camara,000
1112,operario de enologia,000
1113,maestro enfierradura,000
1114,conductor de maquinaria a,834
1115,ayudante torneria,722
1116,operador de retroescavado,834
1117,operador de equipo pesado,834
1118,chofer grua,834
1119,empalmador,721
1120,recepcion de camiones,933
1121,operario mecanico tornero,722
1122,capitan de remolqueador,000
1123,operario patio,000
1124,carpintero moldaje,931
1125,chofer bodega,933
1126,grua horquilla,834
1127,auxiliar  chofer,832
1128,operador de corte laser,722
1129,extruzor,000
1130,operador picking,933
1131,entregador,832
1132,operador oxicorte,721
1133,movilizador de bodega,933
1134,soldador montajista,721
1135,operador de grua pluma,834
1136,fabricante electronico,000
1137,armador mecanico,721
1138,sup de obra y conductor,000
1139,traslado,933
1140,operador pluma conductor,834
1141,conductor liniero,000
1142,operador armador,000
1143,plegador,814
1144,operario grua orquidea,834
1145,concuctor operador,832
1146,conductor de moto,832
1147,maestranza,000
1148,ope4rador,000
1149,armador de piezas metalic,721
1150,asistente de parking,000
1151,montajista y soldador,721
1152,operador de maquinas agri,834
1153,operador prensas,818
1154,encargado maquina de vidr,818
1155,operador serv agua potab,818
1156,armador de paneles,722
1157,operario de rampla,933
1158,concuctor,000
1159,fresador,722
1160,operador de romana,000
1161,operador stacker,834
1162,conductor de seguridad,000
1163,laminador,812
1164,conductor de camion de re,833
1165,ayudante de almazara,000
1166,operario pistolero,721
1167,conductor carretera,833
1168,chofer bus,833
1169,operador de lavado de cam,000
1170,operador maquina,000
1171,operario maquina pesada,834
1172,bobinador,000
1173,conductor y coordinador,000
1174,gte transporte,000
1175,conductor a 4,832
1176,capatas,000
1177,atendedor estacion de serviio,000
1178,mecanico de maquina is,723
1179,operador de equipos de pi,000
1180,manejo grua orquidea,834
